src_ip,dst_ip,flow_duration,flow_packet_size,flow_speed,flow_pkts_speed,flow_pkt_type,packets,time
10.99.125.138,10.65.196.62,1,161,8,50,TCP,[],117
10.13.32.90,10.86.115.208,1,149,11,75,TCP,[],117
10.88.81.69,10.49.24.21,1,125,3,24,TCP,[],117
10.55.127.87,10.95.146.124,1,64,3,48,UDP,[],117
10.86.74.221,10.49.0.171,1,146,21,147,TCP,[],117
10.15.20.212,10.78.159.28,2,302,6,20,TCP,[],117
10.80.204.242,10.64.240.103,3,106,11,106,TCP,[],117
10.37.168.167,10.88.171.192,1,80,12,153,TCP,[],117
10.20.28.157,10.55.48.228,1,67,3,45,ICMP,[],117
10.54.155.130,10.40.181.146,1,64,1,16,ICMP,[],117
10.52.90.215,10.53.32.198,1,64,8,128,TCP,[],117
10.27.192.233,10.37.93.233,3,64,23,368,TCP,[],117
10.97.142.30,10.11.226.8,1,64,6,96,UDP,[],117
10.26.117.254,10.60.141.90,2,65,12,189,TCP,[],117
10.16.252.177,10.35.166.187,1,64,4,64,UDP,[],117
10.27.146.83,10.55.115.191,2,121,10,84,UDP,[],117
10.96.28.18,10.45.169.100,4,102,11,110,TCP,[],117
10.18.210.194,10.83.179.134,1,68,12,180,TCP,[],117
10.30.213.53,10.89.151.171,1,78,4,52,UDP,[],117
10.42.114.155,10.58.52.0,5,116,7,61,TCP,[],117
10.52.23.120,10.46.197.83,1,64,3,48,TCP,[],117
10.21.253.60,10.22.80.104,1,166,5,30,TCP,[],117
10.77.248.157,10.84.165.13,1,110,5,46,TCP,[],117
10.80.183.157,10.5.40.138,2,66,7,108,TCP,[],117
10.88.176.220,10.86.214.101,1,64,8,128,ICMP,[],117
10.14.138.161,10.96.160.81,1,64,3,48,UDP,[],117
10.58.60.49,10.99.183.47,1,188,7,38,UDP,[],117
10.40.254.225,10.68.161.95,1,175,12,70,UDP,[],117
10.77.196.190,10.17.7.110,2,79,3,38,UDP,[],117
10.76.5.210,10.39.34.2,1,132,21,162,TCP,[],117
10.10.46.231,10.55.152.19,1,109,1,9,UDP,[],117
10.5.156.169,10.4.42.220,5,92,11,122,UDP,[],117
10.57.2.152,10.20.37.173,3,69,3,44,TCP,[],117
10.41.75.175,10.91.183.228,1,85,6,72,TCP,[],117
10.76.221.20,10.25.216.15,1,204,6,30,TCP,[],117
10.58.124.189,10.74.152.187,7,70,7,102,TCP,[],117
10.74.32.127,10.89.199.155,1,64,9,144,TCP,[],117
10.1.77.232,10.80.113.61,2,64,3,48,UDP,[],117
10.69.99.133,10.14.105.205,1,174,10,58,TCP,[],117
10.56.38.43,10.45.67.214,1,64,5,80,UDP,[],117
10.51.158.1,10.47.71.45,1,66,18,279,UDP,[],117
10.63.246.146,10.89.86.207,6,162,6,37,UDP,[],117
10.67.163.14,10.81.168.2,4,153,1,6,TCP,[],117
10.46.120.201,10.72.55.152,1,140,6,43,UDP,[],117
10.99.192.13,10.34.28.148,1,164,30,187,TCP,[],117
10.25.162.210,10.68.77.194,4,124,9,74,TCP,[],117
10.64.95.70,10.98.209.127,3,161,7,44,UDP,[],117
10.3.126.237,10.20.192.76,1,66,9,139,TCP,[],117
10.11.87.62,10.43.157.164,2,74,4,55,TCP,[],117
10.28.213.13,10.7.1.55,5,91,14,157,TCP,[],117
10.47.186.99,10.94.199.156,1,64,4,64,TCP,[],117
10.1.47.29,10.10.51.190,1,79,9,116,UDP,[],117
10.27.188.185,10.79.76.95,3,212,16,77,TCP,[],117
10.77.153.83,10.76.221.20,7,64,7,112,TCP,[],117
10.95.66.153,10.2.185.45,2,64,6,96,UDP,[],117
10.86.160.30,10.94.68.86,3,101,20,202,TCP,[],117
10.24.114.31,10.53.31.14,3,64,24,384,TCP,[],117
10.46.177.194,10.4.53.48,1,185,1,5,TCP,[],117
10.52.194.62,10.96.205.218,3,64,21,336,UDP,[],117
10.73.95.94,10.55.236.193,3,119,2,17,TCP,[],117
10.56.221.157,10.65.10.36,1,90,28,318,UDP,[],117
10.92.172.216,10.57.36.19,2,123,17,141,UDP,[],117
10.25.56.191,10.6.104.150,5,86,2,23,TCP,[],117
10.95.197.192,10.9.88.145,4,161,16,101,UDP,[],117
10.1.34.41,10.98.78.105,1,64,9,144,TCP,[],117
10.14.43.189,10.2.67.207,1,64,7,112,TCP,[],117
10.59.243.132,10.3.101.178,1,133,6,46,UDP,[],117
10.90.53.98,10.26.163.102,2,113,23,208,TCP,[],117
10.99.128.195,10.62.195.83,1,279,10,36,UDP,[],117
10.53.25.53,10.3.203.244,2,74,3,41,UDP,[],117
10.9.76.241,10.96.246.117,1,238,21,90,TCP,[],117
10.64.103.187,10.91.233.184,1,64,4,64,UDP,[],117
10.2.68.219,10.85.131.115,2,130,18,141,UDP,[],117
10.97.134.220,10.55.46.151,1,152,4,26,TCP,[],117
10.9.21.215,10.54.241.17,1,146,1,7,TCP,[],117
10.42.138.25,10.37.44.240,2,88,16,186,TCP,[],117
10.93.51.168,10.65.159.33,2,149,3,20,TCP,[],117
10.76.120.34,10.66.25.122,5,104,8,78,TCP,[],117
10.32.64.48,10.43.5.249,3,64,11,176,ICMP,[],117
10.67.7.242,10.92.118.197,1,148,27,186,UDP,[],117
10.42.116.180,10.87.54.28,2,78,4,52,TCP,[],117
10.6.200.21,10.54.167.111,5,64,10,160,UDP,[],117
10.59.48.200,10.86.158.179,1,89,12,138,TCP,[],117
10.88.106.180,10.86.157.43,1,244,7,29,UDP,[],117
10.72.23.166,10.48.115.68,3,64,9,144,UDP,[],117
10.21.49.197,10.85.37.6,1,64,16,256,TCP,[],117
10.95.29.46,10.75.97.254,1,105,15,146,TCP,[],117
10.51.85.36,10.4.64.212,1,120,1,8,UDP,[],117
10.64.219.200,10.26.222.124,3,64,7,112,TCP,[],117
10.60.240.18,10.17.150.86,1,92,8,89,ICMP,[],117
10.40.177.237,10.75.132.93,1,134,7,53,TCP,[],117
10.88.242.53,10.24.40.182,2,123,14,116,TCP,[],117
10.83.75.63,10.88.19.63,1,190,6,32,ICMP,[],117
10.68.161.195,10.7.4.96,3,74,7,96,ICMP,[],117
10.55.63.155,10.18.82.188,1,113,6,54,UDP,[],117
10.4.180.74,10.72.23.115,1,64,1,16,TCP,[],117
10.75.94.83,10.68.254.114,1,64,10,160,TCP,[],117
10.76.228.156,10.41.74.152,1,191,21,112,UDP,[],117
10.64.250.79,10.63.14.222,3,122,8,67,TCP,[],117
10.32.95.85,10.43.255.18,1,213,9,43,TCP,[],117
10.49.242.70,10.33.203.136,5,64,6,96,TCP,[],117
10.4.223.230,10.20.169.19,1,96,9,96,UDP,[],117
10.79.150.221,10.11.183.49,1,64,16,256,TCP,[],117
10.60.8.149,10.15.143.202,1,64,9,144,UDP,[],117
10.48.219.99,10.36.236.189,1,236,10,43,UDP,[],117
10.75.97.254,10.15.47.45,2,64,9,144,TCP,[],117
10.55.254.110,10.76.93.125,1,109,2,18,ICMP,[],117
10.62.36.15,10.92.118.197,1,205,7,34,UDP,[],117
10.18.146.113,10.6.214.144,1,64,2,32,UDP,[],117
10.56.1.63,10.63.148.185,10,192,11,58,UDP,[],117
10.92.107.112,10.25.169.89,5,74,4,55,TCP,[],117
10.62.176.209,10.40.61.29,2,105,2,19,ICMP,[],117
10.75.97.254,10.4.168.209,4,64,3,48,TCP,[],117
10.68.108.58,10.93.22.36,1,81,9,113,UDP,[],117
10.45.245.16,10.55.87.16,1,64,4,64,TCP,[],117
10.3.41.190,10.8.31.187,1,182,9,50,UDP,[],117
10.40.114.130,10.26.192.127,1,191,8,42,TCP,[],117
10.20.237.45,10.28.31.146,1,175,11,64,ICMP,[],117
10.39.171.3,10.79.10.135,1,203,17,85,UDP,[],117
10.3.32.243,10.21.129.12,2,313,11,35,TCP,[],117
10.40.153.24,10.43.195.88,1,64,3,48,TCP,[],117
10.38.43.104,10.70.231.156,1,107,5,47,TCP,[],117
10.69.170.203,10.98.240.252,3,162,9,56,UDP,[],117
10.63.142.47,10.48.85.37,1,89,5,57,UDP,[],117
10.37.189.99,10.72.156.245,1,156,10,65,TCP,[],117
10.8.119.185,10.40.50.170,1,308,18,59,UDP,[],117
10.69.144.239,10.18.183.34,1,188,8,43,TCP,[],117
10.3.80.166,10.71.233.229,1,323,3,9,TCP,[],117
10.7.236.86,10.88.58.44,3,201,12,61,UDP,[],117
10.5.88.58,10.83.245.80,2,118,4,34,UDP,[],117
10.99.142.60,10.77.64.56,8,126,9,73,TCP,[],117
10.41.75.175,10.92.188.47,1,96,10,106,UDP,[],117
10.16.253.103,10.3.228.63,1,327,10,31,ICMP,[],117
10.60.167.214,10.77.139.208,3,106,9,86,TCP,[],117
10.94.133.218,10.20.12.158,4,200,5,25,TCP,[],117
10.56.69.210,10.22.190.114,3,182,6,33,UDP,[],117
10.49.32.167,10.37.220.195,1,93,17,187,UDP,[],117
10.20.76.38,10.1.183.164,4,172,12,71,TCP,[],117
10.56.203.201,10.79.205.246,1,303,8,27,UDP,[],117
10.24.219.156,10.17.157.232,1,119,12,103,TCP,[],117
10.80.15.138,10.90.44.147,1,64,17,272,TCP,[],117
10.1.134.166,10.31.194.203,2,64,2,32,TCP,[],117
10.37.38.230,10.45.46.108,1,137,9,67,UDP,[],117
10.16.67.98,10.22.121.227,1,104,12,118,UDP,[],117
10.46.214.72,10.60.42.75,1,214,7,33,TCP,[],117
10.3.123.73,10.66.221.225,8,64,7,112,ICMP,[],117
10.22.82.152,10.5.61.110,4,64,11,176,UDP,[],117
10.24.205.17,10.48.248.208,1,64,19,304,UDP,[],117
10.41.31.180,10.86.216.142,2,147,19,132,UDP,[],117
10.19.150.130,10.25.162.210,1,69,3,44,UDP,[],117
10.46.57.246,10.27.165.225,1,165,2,12,TCP,[],117
10.20.96.192,10.34.48.91,1,71,4,57,TCP,[],117
10.54.128.149,10.94.125.155,2,117,9,78,TCP,[],117
10.0.4.14,10.10.175.28,1,67,9,137,UDP,[],117
10.39.109.178,10.60.36.98,1,64,7,112,TCP,[],117
10.3.226.32,10.86.176.68,1,69,14,207,UDP,[],117
10.14.140.165,10.25.137.178,7,177,6,34,TCP,[],117
10.84.5.15,10.41.35.196,1,215,4,19,TCP,[],117
10.82.167.35,10.40.115.183,1,64,18,288,UDP,[],117
10.20.176.85,10.52.70.83,1,80,32,409,TCP,[],117
10.58.236.122,10.78.193.68,1,68,13,195,TCP,[],117
10.25.76.205,10.44.212.126,1,141,15,108,UDP,[],117
10.15.170.203,10.69.112.122,6,64,17,272,TCP,[],117
10.44.41.213,10.59.91.33,3,267,12,46,UDP,[],117
10.56.179.106,10.61.101.20,1,197,10,51,TCP,[],117
10.96.113.188,10.14.166.152,1,64,5,80,TCP,[],117
10.87.22.72,10.56.17.43,1,117,4,35,UDP,[],117
10.24.186.57,10.50.191.139,1,245,33,137,TCP,[],117
10.74.39.226,10.46.193.203,1,109,4,37,TCP,[],117
10.72.7.27,10.44.10.154,1,65,5,78,UDP,[],117
10.15.153.186,10.68.177.241,2,330,6,18,TCP,[],117
10.85.89.101,10.71.10.41,3,231,5,22,TCP,[],117
10.10.46.231,10.37.145.154,1,128,6,48,UDP,[],117
10.17.130.178,10.49.71.26,1,64,1,16,TCP,[],117
10.76.116.164,10.34.34.193,1,201,3,15,TCP,[],117
10.63.115.179,10.14.18.49,1,64,10,160,TCP,[],117
10.41.240.11,10.73.198.95,1,176,10,58,TCP,[],117
10.22.169.125,10.83.254.245,1,64,24,384,TCP,[],117
10.71.67.152,10.32.127.216,2,82,10,124,UDP,[],117
10.62.242.173,10.90.124.12,3,64,1,16,TCP,[],117
10.55.82.160,10.64.91.26,9,64,1,16,ICMP,[],117
10.27.215.40,10.93.234.198,1,302,11,37,ICMP,[],117
10.93.79.80,10.23.154.252,5,158,10,64,TCP,[],117
10.55.208.209,10.99.132.250,2,66,5,77,TCP,[],117
10.6.223.26,10.52.70.212,1,146,13,91,TCP,[],117
10.0.207.195,10.98.188.67,1,130,2,15,UDP,[],117
10.21.164.0,10.61.99.247,1,64,15,240,UDP,[],117
10.63.230.182,10.36.163.113,1,64,10,160,TCP,[],117
10.86.1.252,10.33.54.88,5,90,1,11,UDP,[],117
10.23.178.236,10.92.33.20,1,362,14,39,TCP,[],117
10.53.255.59,10.85.145.144,1,137,1,7,UDP,[],117
10.29.50.30,10.36.46.49,4,176,4,23,TCP,[],117
10.82.169.160,10.79.150.221,1,64,12,192,UDP,[],117
10.99.234.223,10.76.76.148,4,90,5,56,TCP,[],117
10.72.250.110,10.29.1.190,4,96,15,160,TCP,[],117
10.20.199.141,10.63.103.183,1,168,9,54,TCP,[],117
10.37.6.130,10.75.230.203,2,133,11,84,UDP,[],117
10.54.58.156,10.24.168.70,2,188,1,5,TCP,[],117
10.52.227.177,10.70.112.160,1,187,16,87,TCP,[],117
10.27.90.201,10.94.25.89,1,102,9,90,TCP,[],117
10.49.162.121,10.73.174.152,1,191,3,16,UDP,[],117
10.43.193.82,10.45.174.205,2,169,7,42,TCP,[],117
10.0.190.214,10.45.118.151,2,99,9,93,TCP,[],117
10.20.158.1,10.53.13.83,6,69,5,74,UDP,[],117
10.31.115.6,10.62.20.77,1,77,4,53,TCP,[],117
10.79.231.177,10.19.58.177,1,64,1,16,UDP,[],117
10.36.207.52,10.44.29.240,2,156,8,52,UDP,[],117
10.64.25.116,10.17.108.237,4,64,13,208,TCP,[],117
10.54.226.116,10.61.154.57,2,105,5,48,TCP,[],117
10.95.242.182,10.59.0.101,1,135,7,53,TCP,[],117
10.31.138.98,10.83.146.56,1,121,9,76,ICMP,[],117
10.36.41.70,10.83.77.221,1,77,3,39,UDP,[],117
10.95.200.100,10.23.112.144,3,64,5,80,TCP,[],117
10.45.230.79,10.96.227.141,3,64,4,64,TCP,[],117
10.74.5.249,10.66.88.60,1,94,4,43,UDP,[],117
10.65.142.209,10.6.34.246,1,141,7,50,ICMP,[],117
10.90.12.3,10.34.119.116,2,106,9,86,TCP,[],117
10.52.214.14,10.17.150.2,1,64,3,48,UDP,[],117
10.86.139.237,10.96.92.120,1,224,10,45,TCP,[],117
10.29.90.254,10.83.62.209,1,74,4,55,TCP,[],117
10.26.167.134,10.14.18.49,1,64,7,112,ICMP,[],117
10.27.46.226,10.48.197.23,1,144,12,85,TCP,[],117
10.93.126.81,10.39.92.206,1,64,2,32,ICMP,[],117
10.75.193.215,10.47.35.244,2,64,31,496,UDP,[],117
10.84.9.123,10.71.206.223,2,65,2,31,TCP,[],117
10.63.73.150,10.42.10.38,4,66,12,186,TCP,[],117
10.63.44.175,10.36.185.202,1,64,7,112,TCP,[],117
10.37.93.233,10.87.113.105,1,159,9,57,TCP,[],117
10.34.128.71,10.22.156.92,2,71,36,519,TCP,[],117
10.9.254.172,10.45.3.26,1,328,5,15,TCP,[],117
10.88.104.57,10.9.32.4,1,64,1,16,TCP,[],117
10.97.34.6,10.3.183.146,5,66,7,108,UDP,[],117
10.87.84.101,10.86.15.55,2,83,17,209,UDP,[],117
10.62.17.16,10.9.233.21,5,68,2,30,UDP,[],117
10.57.107.4,10.96.203.38,5,64,13,208,ICMP,[],117
10.91.180.225,10.28.104.121,5,64,15,240,TCP,[],117
10.45.176.215,10.44.120.221,1,64,4,64,ICMP,[],117
10.18.181.142,10.6.255.249,1,85,3,36,ICMP,[],117
10.69.141.149,10.41.75.175,1,70,23,336,TCP,[],117
10.11.31.156,10.63.181.177,1,64,21,336,UDP,[],117
10.17.50.35,10.89.5.7,1,186,4,22,TCP,[],117
10.42.47.27,10.71.51.205,1,137,12,89,ICMP,[],117
10.91.20.180,10.12.81.254,2,89,4,46,TCP,[],117
10.6.218.162,10.91.149.26,1,141,12,87,ICMP,[],117
10.86.161.164,10.67.232.64,2,64,5,80,UDP,[],117
10.88.164.243,10.17.90.24,7,89,18,207,UDP,[],117
10.77.247.33,10.99.39.69,1,64,1,16,TCP,[],117
10.38.131.98,10.49.20.195,1,64,3,48,UDP,[],117
10.7.86.139,10.1.175.66,1,64,5,80,UDP,[],117
10.1.109.139,10.15.105.145,1,64,3,48,TCP,[],117
10.37.139.170,10.32.137.213,2,333,4,12,TCP,[],117
10.93.63.170,10.90.132.30,2,69,9,133,TCP,[],117
10.46.4.248,10.65.181.42,1,64,12,192,UDP,[],117
10.39.50.183,10.36.208.166,3,64,4,64,TCP,[],117
10.73.251.236,10.8.176.7,1,64,18,288,UDP,[],117
10.69.117.34,10.72.148.177,1,76,4,53,TCP,[],117
10.92.6.62,10.4.60.207,1,64,17,272,UDP,[],117
10.5.231.238,10.58.117.35,3,223,3,13,UDP,[],117
10.24.38.14,10.99.146.127,1,299,5,17,UDP,[],118
10.17.222.199,10.57.205.210,1,234,7,30,TCP,[],118
10.79.6.183,10.90.84.234,1,64,7,112,TCP,[],118
10.53.34.114,10.27.90.35,6,105,5,48,TCP,[],118
10.7.82.160,10.39.118.161,1,64,12,192,UDP,[],118
10.31.166.182,10.76.235.179,9,75,5,68,ICMP,[],118
10.94.190.28,10.19.251.97,4,64,13,208,UDP,[],118
10.9.35.208,10.47.132.202,2,251,4,16,TCP,[],118
10.64.77.241,10.94.134.111,3,64,14,224,UDP,[],118
10.84.254.1,10.0.236.235,1,106,12,115,TCP,[],118
10.51.95.211,10.27.30.108,1,231,1,4,TCP,[],118
10.45.150.249,10.66.48.29,5,91,7,78,TCP,[],118
10.44.113.25,10.80.125.141,2,81,16,202,UDP,[],118
10.34.49.169,10.2.245.245,1,282,12,43,UDP,[],118
10.20.24.44,10.61.57.187,2,273,11,41,TCP,[],118
10.36.86.40,10.38.214.36,3,297,8,27,TCP,[],118
10.82.212.94,10.57.201.67,1,242,5,21,TCP,[],118
10.42.132.213,10.27.52.179,3,64,7,112,UDP,[],118
10.99.103.156,10.82.102.37,1,67,6,91,TCP,[],118
10.53.249.158,10.71.123.140,1,64,21,336,TCP,[],118
10.34.15.176,10.82.30.59,1,64,2,32,TCP,[],118
10.16.234.111,10.16.253.103,1,460,1,2,TCP,[],118
10.13.13.217,10.25.195.2,1,180,10,56,TCP,[],118
10.96.85.42,10.46.97.168,1,152,13,87,UDP,[],118
10.38.110.32,10.66.30.135,3,146,8,56,TCP,[],118
10.86.136.44,10.57.155.95,5,100,3,30,TCP,[],118
10.72.107.195,10.57.207.232,1,64,10,160,UDP,[],118
10.37.120.59,10.18.181.209,1,84,17,207,TCP,[],118
10.38.80.243,10.96.72.158,1,198,5,25,TCP,[],118
10.63.97.43,10.68.77.194,1,76,9,121,TCP,[],118
10.70.213.246,10.29.154.245,3,64,9,144,UDP,[],118
10.78.184.114,10.68.28.207,1,126,6,48,TCP,[],118
10.54.107.230,10.85.61.221,1,64,11,176,TCP,[],118
10.83.236.92,10.86.48.159,1,101,4,40,TCP,[],118
10.71.69.154,10.61.43.9,4,75,11,150,TCP,[],118
10.17.228.195,10.48.180.188,1,64,14,224,ICMP,[],118
10.36.117.237,10.89.154.169,5,239,10,42,TCP,[],118
10.82.176.46,10.25.249.183,1,64,6,96,TCP,[],118
10.8.188.30,10.29.115.152,5,64,5,80,TCP,[],118
10.30.111.226,10.93.222.212,2,75,2,27,TCP,[],118
10.20.78.184,10.24.114.144,2,100,3,30,TCP,[],118
10.91.163.125,10.78.169.153,6,64,21,336,TCP,[],118
10.14.194.76,10.42.132.213,1,282,4,14,UDP,[],118
10.62.83.243,10.17.14.169,8,489,5,10,UDP,[],118
10.7.130.124,10.38.54.31,2,64,6,96,UDP,[],118
10.94.193.188,10.13.206.138,3,64,14,224,TCP,[],118
10.91.19.95,10.78.153.121,2,64,1,16,TCP,[],118
10.54.209.162,10.65.80.29,1,64,36,576,UDP,[],118
10.64.16.209,10.92.222.192,3,86,5,59,TCP,[],118
10.66.1.0,10.3.213.90,1,143,35,250,TCP,[],118
10.87.120.189,10.9.232.59,1,95,3,32,TCP,[],118
10.11.249.229,10.86.48.159,1,66,6,93,ICMP,[],118
10.72.107.195,10.80.99.183,1,199,7,36,TCP,[],118
10.0.46.188,10.30.0.246,1,64,3,48,UDP,[],118
10.45.199.129,10.10.246.88,1,64,6,96,ICMP,[],118
10.83.8.32,10.33.207.246,9,81,6,75,ICMP,[],118
10.80.85.201,10.82.76.204,1,73,3,42,TCP,[],118
10.69.120.10,10.65.205.246,1,64,9,144,ICMP,[],118
10.97.200.199,10.31.152.33,2,64,5,80,UDP,[],118
10.66.215.79,10.63.24.65,1,84,2,24,ICMP,[],118
10.89.63.204,10.94.92.7,1,155,16,105,TCP,[],118
10.67.145.148,10.31.246.217,1,187,23,125,TCP,[],118
10.2.22.254,10.31.108.59,1,64,9,144,UDP,[],118
10.72.160.112,10.6.65.38,1,116,6,52,TCP,[],118
10.69.107.232,10.63.203.128,6,99,1,10,UDP,[],118
10.11.128.56,10.96.76.33,1,138,3,22,UDP,[],118
10.89.238.139,10.99.128.195,4,64,5,80,TCP,[],118
10.89.225.113,10.79.101.247,1,75,20,273,TCP,[],118
10.60.217.157,10.34.166.16,1,118,11,95,TCP,[],118
10.98.99.239,10.7.119.184,2,265,4,15,TCP,[],118
10.11.102.76,10.93.24.43,3,212,4,19,UDP,[],118
10.53.107.116,10.61.132.238,2,64,13,208,TCP,[],118
10.29.110.243,10.26.43.148,1,64,8,128,TCP,[],118
10.5.250.84,10.27.68.29,1,188,20,108,TCP,[],118
10.95.12.184,10.89.184.104,3,64,8,128,TCP,[],118
10.61.218.156,10.45.225.106,1,148,1,6,TCP,[],118
10.63.197.127,10.48.118.7,3,231,12,53,TCP,[],118
10.55.172.49,10.78.188.226,1,68,2,30,UDP,[],118
10.46.165.91,10.97.83.137,1,64,9,144,TCP,[],118
10.81.68.38,10.13.150.85,1,64,14,224,ICMP,[],118
10.23.80.112,10.78.143.126,1,64,17,272,ICMP,[],118
10.19.109.112,10.94.112.119,1,91,1,11,TCP,[],118
10.76.76.148,10.79.151.12,3,90,7,79,TCP,[],118
10.26.12.181,10.49.158.3,3,187,16,87,TCP,[],118
10.8.6.93,10.86.238.87,1,219,10,46,TCP,[],118
10.53.125.143,10.5.169.200,3,76,18,242,TCP,[],118
10.16.13.233,10.97.21.218,1,234,4,17,TCP,[],118
10.9.221.208,10.70.10.113,2,94,9,98,ICMP,[],118
10.53.207.238,10.37.78.225,1,146,3,21,UDP,[],118
10.12.251.81,10.63.180.7,1,64,20,320,TCP,[],118
10.50.110.97,10.98.205.150,1,242,10,42,TCP,[],118
10.65.237.123,10.18.28.199,4,64,5,80,ICMP,[],118
10.57.13.197,10.18.19.196,1,158,4,25,UDP,[],118
10.97.232.91,10.97.188.131,3,147,7,48,UDP,[],118
10.73.121.209,10.10.82.33,1,89,6,69,UDP,[],118
10.66.236.36,10.44.207.220,1,129,7,55,TCP,[],118
10.41.228.161,10.66.204.149,1,126,5,40,TCP,[],118
10.62.20.77,10.4.175.18,1,80,11,140,ICMP,[],118
10.76.76.48,10.57.173.26,3,64,7,112,TCP,[],118
10.44.74.74,10.2.67.207,4,64,9,144,TCP,[],118
10.45.95.144,10.56.1.63,7,80,8,102,UDP,[],118
10.20.144.196,10.65.75.253,6,64,5,80,TCP,[],118
10.85.202.98,10.87.84.101,5,210,3,14,TCP,[],118
10.98.209.127,10.18.59.46,1,100,4,40,TCP,[],118
10.29.120.56,10.1.46.87,2,160,4,25,TCP,[],118
10.71.132.163,10.52.154.123,1,106,7,67,TCP,[],118
10.14.87.139,10.33.22.28,1,129,9,71,TCP,[],118
10.35.68.25,10.40.98.255,1,64,7,112,TCP,[],118
10.10.103.116,10.97.58.26,4,76,7,94,UDP,[],118
10.12.16.83,10.78.6.79,1,272,17,64,ICMP,[],118
10.7.146.117,10.60.11.110,3,127,10,80,TCP,[],118
10.85.65.92,10.86.102.79,3,127,1,8,TCP,[],118
10.7.68.8,10.38.252.187,1,229,5,22,TCP,[],118
10.50.75.49,10.84.171.30,3,72,15,213,TCP,[],118
10.92.190.25,10.75.91.8,1,133,15,115,ICMP,[],118
10.41.108.202,10.95.21.156,1,379,5,13,TCP,[],118
10.74.234.88,10.65.247.223,5,64,9,144,UDP,[],118
10.62.91.203,10.37.231.103,1,164,13,81,TCP,[],118
10.58.172.153,10.90.22.4,1,259,13,51,UDP,[],118
10.43.44.169,10.2.134.218,4,64,15,240,TCP,[],118
10.8.193.102,10.85.144.198,6,159,14,90,UDP,[],118
10.96.52.32,10.0.218.63,1,100,6,61,TCP,[],118
10.13.227.70,10.73.62.95,1,261,21,82,UDP,[],118
10.20.176.191,10.14.65.159,1,112,4,36,TCP,[],118
10.29.202.13,10.23.54.21,2,64,19,304,UDP,[],118
10.33.2.60,10.92.188.108,2,64,1,16,TCP,[],118
10.74.231.165,10.26.86.139,1,64,13,208,TCP,[],118
10.15.168.171,10.87.129.196,3,127,10,80,TCP,[],118
10.11.239.45,10.81.220.241,4,192,15,80,TCP,[],118
10.36.244.239,10.86.28.180,1,102,13,130,UDP,[],118
10.18.122.23,10.6.107.208,2,98,7,73,TCP,[],118
10.7.57.141,10.4.140.200,2,107,11,105,ICMP,[],118
10.61.16.152,10.80.208.12,1,109,7,65,TCP,[],118
10.61.68.237,10.49.93.66,1,138,1,7,UDP,[],118
10.29.209.149,10.30.82.146,1,64,21,336,UDP,[],118
10.95.29.121,10.64.16.209,2,242,8,33,UDP,[],118
10.33.102.63,10.18.247.250,1,64,1,16,TCP,[],118
10.66.179.156,10.49.148.3,1,64,8,128,TCP,[],118
10.25.54.53,10.37.132.39,3,64,15,240,ICMP,[],118
10.92.223.173,10.1.173.208,1,259,2,7,TCP,[],118
10.45.41.138,10.1.192.17,2,82,9,112,UDP,[],118
10.96.190.76,10.80.127.88,1,205,6,29,UDP,[],118
10.31.228.247,10.48.229.55,1,192,2,10,TCP,[],118
10.11.121.101,10.0.129.235,1,106,13,125,UDP,[],118
10.11.48.143,10.79.160.183,4,64,1,16,TCP,[],118
10.35.7.201,10.58.207.233,1,104,14,137,ICMP,[],118
10.69.141.149,10.91.177.29,1,64,7,112,TCP,[],118
10.87.46.9,10.20.78.184,1,143,2,14,UDP,[],118
10.95.242.182,10.68.131.84,2,205,3,14,TCP,[],118
10.28.46.245,10.12.228.183,1,129,4,31,TCP,[],118
10.53.186.166,10.42.177.238,1,133,4,30,TCP,[],118
10.3.62.187,10.49.81.161,2,130,10,78,TCP,[],118
10.84.44.60,10.68.215.154,1,64,11,176,TCP,[],118
10.47.62.194,10.32.205.190,3,333,3,9,UDP,[],118
10.38.52.100,10.3.41.190,2,260,10,39,TCP,[],118
10.53.212.117,10.47.80.253,5,73,14,196,TCP,[],118
10.23.129.51,10.22.70.138,2,64,4,64,UDP,[],118
10.63.148.185,10.53.97.37,3,64,11,176,TCP,[],118
10.3.108.83,10.69.112.111,2,268,8,30,UDP,[],118
10.30.195.147,10.64.165.138,6,166,11,67,UDP,[],118
10.71.67.152,10.66.72.128,1,230,10,44,TCP,[],118
10.85.54.173,10.79.168.218,2,64,9,144,UDP,[],118
10.77.135.144,10.81.88.210,1,75,5,68,UDP,[],118
10.99.225.24,10.60.54.45,1,64,9,144,TCP,[],118
10.38.204.223,10.38.57.35,1,134,11,84,TCP,[],118
10.46.72.50,10.12.35.141,3,108,5,47,UDP,[],118
10.38.44.182,10.40.8.201,1,64,7,112,TCP,[],118
10.71.87.50,10.8.213.22,1,350,14,40,TCP,[],118
10.78.202.81,10.84.223.138,4,108,6,56,UDP,[],118
10.42.132.186,10.84.117.104,1,205,22,109,TCP,[],118
10.12.241.192,10.31.204.131,1,121,7,59,TCP,[],118
10.88.177.233,10.79.66.152,1,64,11,176,UDP,[],118
10.41.8.207,10.29.35.13,1,64,1,16,TCP,[],118
10.86.105.61,10.15.56.51,4,111,8,73,ICMP,[],118
10.33.59.24,10.22.35.39,1,107,10,95,ICMP,[],118
10.84.47.168,10.93.111.188,4,64,10,160,UDP,[],118
